PAIS,ANO,DEWEY PRINCIPAL,ESCENARIO,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,EL ATENEO,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,EL CUENCO DE PLATA,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,EUDEBA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,GRUPO PLANETA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,ITALIANO,ESPAÑOL,LOSADA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,NEERLANDÉS,ESPAÑOL,ANTROPOSOFICA,2
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,NEERLANDÉS,ESPAÑOL,CAJA NEGRA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,NEERLANDÉS,ESPAÑOL,LA MARCA EDITORA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,PORTUGUÉS,ESPAÑOL,ANDREA CELIA MOLFETTA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,PORTUGUÉS,ESPAÑOL,BEATRIZ VITERBO EDITORA,3
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,RUSO,ESPAÑOL,DISTRIBUIDORA QUEVEDO DE EDICIONES,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,espanol,RUSO,ESPAÑOL,LEVIATAN,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,EL ATENEO,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,EL CUENCO DE PLATA,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,EUDEBA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,GRUPO PLANETA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,GRUPO PLANETA,2
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,JEDBANGERS,2
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,MALBA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,PABLO FEDERICO FRANCO,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,UTOPIA EDITORIAL,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ITALIANO,MALBA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,JAPONÉS,ATHIUS,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PLANETA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,PABLO FEDERICO FRANCO,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,TEMPLO EN EL OIDO,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,CAJA NEGRA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,CATAPULTA,2
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,HERNAN CHOUSA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,PENSAR POKER,4
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,UTOPIA EDITORIAL,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,ANDREA CELIA MOLFETTA,1
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,BEATRIZ VITERBO EDITORA,3
Argentina,2016,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,LOSADA,1
Argentina,2016,800 - Literatura y retórica,espanol,CHECO,ESPAÑOL,LOSADA,2
Argentina,2016,800 - Literatura y retórica,espanol,CHECO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,CHINO,ESPAÑOL,ADRIANA HIDALGO EDITORA,1
Argentina,2016,800 - Literatura y retórica,espanol,CHINO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,DANÉS,ESPAÑOL,LOSADA,1
Argentina,2016,800 - Literatura y retórica,espanol,DANÉS,ESPAÑOL,PICTUS,1
Argentina,2016,800 - Literatura y retórica,espanol,EUSKERA,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,FINÉS,ESPAÑOL,DEL NUEVO EXTREMO,2
Argentina,2016,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,ADRIANA HIDALGO EDITORA,2
Argentina,2016,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,CAPITAL INTELECTUAL,2
Argentina,2016,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,EGODOT ARGENTINA,2
Argentina,2016,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,EL CUENCO DE PLATA,4
Argentina,2016,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,3
Argentina,2016,800 - Literatura y retórica,espanol,GRIEGO MODERNO,ESPAÑOL,LA COMPANIA DE LOS LIBROS,1
Argentina,2016,800 - Literatura y retórica,espanol,GRIEGO MODERNO,ESPAÑOL,LOSADA,3
Argentina,2016,800 - Literatura y retórica,espanol,GRIEGO MODERNO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,HEBREO,ESPAÑOL,LIBROS DEL ZORZAL,2
Argentina,2016,800 - Literatura y retórica,espanol,HÚNGARO,ESPAÑOL,LA BESTIA EQUILATERA,1
Argentina,2016,800 - Literatura y retórica,espanol,HÚNGARO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,EDICIONES B,14
Argentina,2016,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,GRUPO PLANETA,28
Argentina,2016,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,JAVIER VERGARA EDITOR,8
Argentina,2016,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,138
Argentina,2016,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,V&R,58
Argentina,2016,800 - Literatura y retórica,espanol,IRI,ESPAÑOL,LEVIATAN,1
Argentina,2016,800 - Literatura y retórica,espanol,IRI,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,DE CIUTIIS EDICIONES,1
Argentina,2016,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,DEL NUEVO EXTREMO,3
Argentina,2016,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,EDICIONES ASSISI,1
Argentina,2016,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,FRANCESCO TESTA,2
Argentina,2016,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,PENGUIN RANDOM HOUSE,2
Argentina,2016,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,ADRIANA HIDALGO EDITORA,1
Argentina,2016,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,GRUPO PLANETA,1
Argentina,2016,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,PUENTE AEREO EDICIONES,1
Argentina,2016,800 - Literatura y retórica,espanol,LATÍN,ESPAÑOL,GRADIFCO,1
Argentina,2016,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,EDHASA,3
Argentina,2016,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,GARGOLA,2
Argentina,2016,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,LOSADA,3
Argentina,2016,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,3
Argentina,2016,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,UNSAMEDITA,2
Argentina,2016,800 - Literatura y retórica,espanol,NORUEGO,ESPAÑOL,GRADIFCO,1
Argentina,2016,800 - Literatura y retórica,espanol,NORUEGO,ESPAÑOL,PENGUIN RANDOM HOUSE,5
Argentina,2016,800 - Literatura y retórica,espanol,POLACO,ESPAÑOL,DOBRA ROBOTA EDITORA,1
Argentina,2016,800 - Literatura y retórica,espanol,POLACO,ESPAÑOL,EL CUENCO DE PLATA,1
Argentina,2016,800 - Literatura y retórica,espanol,POLACO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,ADRIANA HIDALGO EDITORA,2
Argentina,2016,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,CORREGIDOR,5
Argentina,2016,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,EDHASA,2
Argentina,2016,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,GRUPO PRISA,3
Argentina,2016,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,V&R,7
Argentina,2016,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,ANOSLUZ EDITORA,1
Argentina,2016,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,GALERNA,1
Argentina,2016,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,GRADIFCO,2
Argentina,2016,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,LOSADA,1
Argentina,2016,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,PENGUIN RANDOM HOUSE,2
Argentina,2016,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,GRUPO PLANETA,1
Argentina,2016,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ALEMÁN,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ALEMÁN,V&R,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,CATALÁN,GRUPO PLANETA,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,EDICIONES B,14
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,GRUPO PLANETA,28
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,JAVIER VERGARA EDITOR,8
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,138
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,V&R,58
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,RBA,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,V&R,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,DEL NUEVO EXTREMO,2
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EL HILO DE ARIADNA,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,PENGUIN RANDOM HOUSE,11
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,UTOPIA EDITORIAL,3
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,V&R,9
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,!ACHIS!,2
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,DANIEL ROBERTO MECCA,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,NUMERAL,2
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,V&R,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,CYPRES,4
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,EDICIONES B,5
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PLANETA,5
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,PENGUIN RANDOM HOUSE,15
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,V&R,10
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,ALCION EDITORA,2
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,BUENOS AIRES POETRY,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,EUDEM,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,EL ATENEO,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,PENGUIN RANDOM HOUSE,3
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,UTOPIA EDITORIAL,1
Argentina,2016,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,V&R,2
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,ADRIANA HIDALGO EDITORA,2
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,CORREGIDOR,5
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,EDHASA,2
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,GRUPO PRISA,3
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,V&R,7
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,MULTILINGÜE,COMO GOG Y MAGOG EDICIONES,1
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,MULTILINGÜE,NULU BONSAI EDITORA,1
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,MULTILINGÜE,RECOVECOS,1
Argentina,2016,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,espanol,BIELORRUSO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,ADRIANA HIDALGO EDITORA,1
Argentina,2016,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,EL ATENEO,6
Argentina,2016,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,2
Argentina,2016,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,GRADIFCO,1
Argentina,2016,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,SIGLO XXI EDITORES,2
Argentina,2016,900 - Geografía e historia,espanol,HEBREO,ESPAÑOL,PERSPECTIVAS,1
Argentina,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,EL HILO DE ARIADNA,2
Argentina,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,GRUPO PLANETA,3
Argentina,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,5
Argentina,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,PROMETEO EDITORES,3
Argentina,2016,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,AMPERSAND,1
Argentina,2016,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,DE CIUTIIS EDICIONES,1
Argentina,2016,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,EL ATENEO,1
Argentina,2016,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,espanol,NEERLANDÉS,ESPAÑOL,EDHASA,1
Argentina,2016,900 - Geografía e historia,espanol,NEERLANDÉS,ESPAÑOL,EDITORIAL DUNKEN,1
Argentina,2016,900 - Geografía e historia,espanol,NEERLANDÉS,ESPAÑOL,GRUPO PLANETA,2
Argentina,2016,900 - Geografía e historia,espanol,NEERLANDÉS,ESPAÑOL,MORENO CONDIS PRODUCCIONES,1
Argentina,2016,900 - Geografía e historia,espanol,NEERLANDÉS,ESPAÑOL,PROMETEO EDITORES,1
Argentina,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,CORREGIDOR,2
Argentina,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,LOGOS,1
Argentina,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,QUADRATA,1
Argentina,2016,900 - Geografía e historia,espanol,SUECO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ALEMÁN,DISTRIBUIDORA QUEVEDO DE EDICIONES,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,EL HILO DE ARIADNA,2
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,GRUPO PLANETA,3
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,5
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,PROMETEO EDITORES,3
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ESPERANTO,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,INGLÉS,ASOCIACION CIVIL MEMORIA ABIERTA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,INGLÉS,MAGDALENA REZNIK,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,ITALIANO,TRES AMERICAS - UNA HUELLA,2
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,ASOCIACION DE LA IGLESIA ANGLICANA ARGENTINA NORTE,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,ASUNTO IMPRESO EDICIONES,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,KATZ,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,THE BHAKTIVEDANTA BOOK TRUST ARGENTINA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,MULTILINGÜE,ASOCIACION MUSEO EVITA,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,ALEJANDRO ERNESTO ASCIUTTO,2
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,DELDRAGON,1
Argentina,2016,900 - Geografía e historia,ingles,INGLÉS,RUSO,ZENONA ARCIUCH,1
Argentina,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,CORREGIDOR,2
Argentina,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,LOGOS,1
Argentina,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,QUADRATA,1
Argentina,2017,0 - Generalidades,espanol,FRANCÉS,ESPAÑOL,GRUPO PLANETA,1
Argentina,2017,0 - Generalidades,espanol,FRANCÉS,ESPAÑOL,LA COMPANIA DE LOS LIBROS,1
Argentina,2017,0 - Generalidades,espanol,FRANCÉS,ESPAÑOL,TREINTAYSEIS,1
Argentina,2017,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2017,0 - Generalidades,espanol,ITALIANO,ESPAÑOL,EL ATENEO,1
Argentina,2017,0 - Generalidades,espanol,NEERLANDÉS,ESPAÑOL,AMERICA LIBRE,1
Argentina,2017,0 - Generalidades,espanol,NEERLANDÉS,ESPAÑOL,POSTALES JAPONESAS EDITORA,1
Argentina,2017,0 - Generalidades,espanol,POLACO,ESPAÑOL,EL CUENCO DE PLATA,1
Argentina,2017,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,EDGARDO CARAMELLA Y ASOCIADOS,1
Argentina,2017,0 - Generalidades,ingles,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Argentina,2017,0 - Generalidades,ingles,INGLÉS,INGLÉS,UNIVERSIDAD ABIERTA INTERAMERICANA,1
Argentina,2017,0 - Generalidades,ingles,INGLÉS,LENGUA NO DETERMINADA,BLATT & RIOS,1
Argentina,2017,0 - Generalidades,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PLANETA,1
Argentina,2017,0 - Generalidades,portugues,PORTUGUÉS,ESPAÑOL,EDGARDO CARAMELLA Y ASOCIADOS,1
Argentina,2017,0 - Generalidades,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,EL ATENEO,1
Argentina,2017,100 - Filosofía y psicología,espanol,FRANCÉS,ESPAÑOL,AMORRORTU,2
Argentina,2017,100 - Filosofía y psicología,espanol,FRANCÉS,ESPAÑOL,CACTUS,4
Argentina,2017,100 - Filosofía y psicología,espanol,FRANCÉS,ESPAÑOL,EDICIONES LITERALES,4
Argentina,2017,100 - Filosofía y psicología,espanol,FRANCÉS,ESPAÑOL,EL CUENCO DE PLATA,5
Argentina,2017,100 - Filosofía y psicología,espanol,FRANCÉS,ESPAÑOL,GRUPO PLANETA,4
Argentina,2017,100 - Filosofía y psicología,espanol,GRIEGO MODERNO,ESPAÑOL,MAURICIO SERGIO PANUNCIO,1
Argentina,2017,100 - Filosofía y psicología,espanol,INGLÉS,ESPAÑOL,AMORRORTU,8
Argentina,2017,100 - Filosofía y psicología,espanol,INGLÉS,ESPAÑOL,EGODOT ARGENTINA,2
Argentina,2017,100 - Filosofía y psicología,espanol,INGLÉS,ESPAÑOL,GRUPO PLANETA,4
Argentina,2017,100 - Filosofía y psicología,espanol,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,3
Argentina,2017,100 - Filosofía y psicología,espanol,INGLÉS,ESPAÑOL,PROMETEO EDITORES,2
Argentina,2017,100 - Filosofía y psicología,espanol,ITALIANO,ESPAÑOL,ADRIANA HIDALGO EDITORA,4
Argentina,2017,100 - Filosofía y psicología,espanol,ITALIANO,ESPAÑOL,AMORRORTU,1
Argentina,2017,100 - Filosofía y psicología,espanol,ITALIANO,ESPAÑOL,LA MARCA EDITORA,2
Argentina,2017,100 - Filosofía y psicología,espanol,ITALIANO,ESPAÑOL,LAS CUARENTA,1
Argentina,2017,100 - Filosofía y psicología,espanol,ITALIANO,ESPAÑOL,UNIVERSIDAD CATOLICA DE SALTA. EUCASA,2
Argentina,2017,100 - Filosofía y psicología,espanol,LATÍN,ESPAÑOL,CENTRO DE INVESTIGACIONES FILOSOFICAS,1
Argentina,2017,100 - Filosofía y psicología,espanol,LATÍN,ESPAÑOL,DEL REY,2
Argentina,2017,100 - Filosofía y psicología,espanol,LATÍN,ESPAÑOL,UNIVERSIDAD NACIONAL DE QUILMES,1
Argentina,2017,100 - Filosofía y psicología,espanol,NEERLANDÉS,ESPAÑOL,A TODA TINTA,1
Argentina,2017,100 - Filosofía y psicología,espanol,NEERLANDÉS,ESPAÑOL,ALMA LEPIK,1
Argentina,2017,100 - Filosofía y psicología,espanol,NEERLANDÉS,ESPAÑOL,ANTROPOSOFICA,1
Argentina,2017,100 - Filosofía y psicología,espanol,NEERLANDÉS,ESPAÑOL,EGODOT ARGENTINA,2
Argentina,2017,100 - Filosofía y psicología,espanol,NEERLANDÉS,ESPAÑOL,TERRAMAR,2
Argentina,2017,100 - Filosofía y psicología,espanol,PORTUGUÉS,ESPAÑOL,DYNAMIS,1
Argentina,2017,100 - Filosofía y psicología,espanol,PORTUGUÉS,ESPAÑOL,EDICIONES JUANA DE ANGELIS,5
Argentina,2017,100 - Filosofía y psicología,espanol,PORTUGUÉS,ESPAÑOL,KIER,1
Argentina,2017,100 - Filosofía y psicología,espanol,RUSO,ESPAÑOL,COLIHUE 950-563,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,ESPAÑOL,AMORRORTU,8
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,ESPAÑOL,EGODOT ARGENTINA,2
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,ESPAÑOL,GRUPO PLANETA,4
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,3
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,ESPAÑOL,PROMETEO EDITORES,2
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,INGLÉS,HASTINAPURA,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,INGLÉS,MONICA ANDREA CORREIA NOBRE,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,LENGUA NO DETERMINADA,HASTINAPURA,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,LENGUA NO DETERMINADA,MAHA YOGA,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,MULTILINGÜE,MALISIA,1
Argentina,2017,100 - Filosofía y psicología,ingles,INGLÉS,PORTUGUÉS,PENGUIN RANDOM HOUSE,1
Argentina,2017,100 - Filosofía y psicología,portugues,PORTUGUÉS,ESPAÑOL,DYNAMIS,1
Argentina,2017,100 - Filosofía y psicología,portugues,PORTUGUÉS,ESPAÑOL,EDICIONES JUANA DE ANGELIS,5
Argentina,2017,100 - Filosofía y psicología,portugues,PORTUGUÉS,ESPAÑOL,KIER,1
